
STATUS ,123, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.24189305305481,detik


STATUS ,124, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.311206817626953,detik


STATUS ,125, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.381571054458618,detik


STATUS ,126, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.444368839263916,detik


STATUS ,127, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.512877941131592,detik


STATUS ,128, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.578975915908813,detik


STATUS ,129, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.646542072296143,detik


STATUS ,130, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.712299823760986,detik


STATUS ,131, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.780232906341553,detik


STATUS ,132, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.844115972518921,detik


STATUS ,133, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.91230297088623,detik


STATUS ,134, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.976963996887207,detik


STATUS ,135, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.044586896896362,detik


STATUS ,136, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.11175799369812,detik


STATUS ,137, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.180567979812622,detik


STATUS ,138, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.245635032653809,detik


STATUS ,139, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.311389923095703,detik


STATUS ,140, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.378522872924805,detik


STATUS ,141, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.442927122116089,detik


STATUS ,142, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.513942003250122,detik


STATUS ,143, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.578502893447876,detik


STATUS ,144, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.66541576385498,detik


STATUS ,145, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.722641944885254,detik


STATUS ,146, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.776331901550293,detik


STATUS ,147, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.844124794006348,detik


STATUS ,148, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.912828922271729,detik


STATUS ,149, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,9.978270769119263,detik


STATUS ,150, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.044297933578491,detik


STATUS ,151, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.11059284210205,detik


STATUS ,152, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.178270816802979,detik


STATUS ,153, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.244308948516846,detik


STATUS ,154, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.310386896133423,detik


STATUS ,155, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.375667810440063,detik


STATUS ,156, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.446078777313232,detik


STATUS ,157, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.510103940963745,detik


STATUS ,158, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.576891899108887,detik


STATUS ,159, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.645262956619263,detik


STATUS ,160, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.71192479133606,detik


STATUS ,161, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.779820919036865,detik


STATUS ,162, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.846513748168945,detik


STATUS ,163, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.910931825637817,detik


STATUS ,164, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,10.978651762008667,detik


STATUS ,165, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.041808128356934,detik


STATUS ,166, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.111292839050293,detik


STATUS ,167, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.176873922348022,detik


STATUS ,168, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.24444580078125,detik


STATUS ,169, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.311333894729614,detik


STATUS ,170, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.375478982925415,detik


STATUS ,171, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.443934917449951,detik


STATUS ,172, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.510260820388794,detik


STATUS ,173, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.577041864395142,detik


STATUS ,174, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.643316984176636,detik


STATUS ,175, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.710033893585205,detik


STATUS ,176, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.775845766067505,detik


STATUS ,177, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.842844724655151,detik


STATUS ,178, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.912454843521118,detik


STATUS ,179, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,11.975580930709839,detik


STATUS ,180, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.042512893676758,detik


STATUS ,181, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.109018802642822,detik


STATUS ,182, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.177236795425415,detik


STATUS ,183, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.241720914840698,detik


STATUS ,184, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.309699058532715,detik


STATUS ,186, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,12.4530930519104,detik


